"","PID","SONA","Gender","Age","Run","Phase","Block","TrialN","NbackLevel","ISI","TrialCountCali","CaliEnd_A_measure","TrialIndex","TrialNumber_total","TrialNumber_valid","Trial_A_measure","Trial_HR","Trial_FAR","Trial_CDR","Trial_MSR","Trial_ACC","Trial_RT","Letter_Resp","Letter_RT","Letter_Accuracy","Trial_HitsCount","Trial_FAsCount","Trial_NoRespCount","Trial_SameNoRespCount","Trial_DiffNoRespCount","Trial_CDsCount","Trial_CorrectRespCount","Trial_SameLetterCount","Trial_DiffLetterCount","Trial_InvalidLetterCount","CueLearning","CueMapping","TrialDemandLearning","OnlineRating","OnlineRatingRT","OnlineRatingTimeOut","CueLeft","CueDemandLeft","CueRight","CueDemandRight","PhaseType","Choice","ChoiceRT","ChoiceDemand","TaskDemand","OfflineRatingTimePoint","CueFigure","TrialDemand","OfflineRating","OfflineRatingRT","DemandRatingQuesIndex","QuesTLX","DemandLevel","DemandRating","DemandRatingRT","CueCheck","CueDemandCheck","CorrectAnswer","Answer","AnswerDemand","AnswerRT","AnswerACC","END","TrialDemandLearning_pre","TrialTransition","TrialTransition_pre","Trial_RT_pre","Trial_ACC_pre","Trial_A_measure_pre","TaskDemand_pre"
"6297",41,151321,"Female",19,1,"TrueCHOICE",9,7,3,120,,,,7,7,0.779411765,0.666666667,0.235294118,0.764705882,0,0.764705882,0.513600188,"",,,4,4,0,0,0,13,17,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","TRUE","Right",0.016809429,"hard","hard","","","",,,,"",,,,"","","","","",,,"240209_101033",,"repetition","repetition",0.493311362,0.894021739,0.805059524,"hard"
"6298",41,151321,"Female",19,1,"TrueCHOICE",9,8,3,120,,,,8,8,0.715686275,0.333333333,0.117647059,0.882352941,0,0.882352941,0.461847952,"",,,2,2,0,0,0,15,17,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","TRUE","Left",0.017040833,"hard","hard","","","",,,,"",,,,"","","","","",,,"240209_101103",,"repetition","repetition",0.513600188,0.764705882,0.779411765,"hard"
"6299",41,151321,"Female",19,1,"TrueCHOICE",9,9,3,120,,,,9,9,0.786764706,0.5,0.117647059,0.882352941,0,0.882352941,0.381123151,"",,,3,2,0,0,0,15,18,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","TRUE","Right",0.016854574,"hard","hard","","","",,,,"",,,,"","","","","",,,"240209_101132",,"repetition","repetition",0.461847952,0.882352941,0.715686275,"hard"
"6300",41,151321,"Female",19,1,"TrueCHOICE",9,10,3,120,,,,10,10,0.774509804,0.333333333,0.058823529,0.941176471,0,0.941176471,0.526956007,"",,,2,1,0,0,0,16,18,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","TRUE","Left",0.007407991,"hard","hard","","","",,,,"",,,,"","","","","",,,"240209_101204",,"repetition","repetition",0.381123151,0.882352941,0.786764706,"hard"
"6301",41,151321,"Female",19,1,"FalseCHOICE",9,1,2,120,,,,1,1,0.830882353,0.5,0.058823529,0.941176471,0,0.941176471,0.499738575,"",,,3,1,0,0,0,16,19,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.017030211,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_101427",,,,,,,
"6302",41,151321,"Female",19,1,"FalseCHOICE",9,2,2,120,,,,2,2,0.833333333,0.333333333,0,1,0,1,0.473219046,"",,,2,0,0,0,0,17,19,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.007771785,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_101458",,"repetition",,0.499738575,0.941176471,0.830882353,"mid"
"6303",41,151321,"Female",19,1,"FalseCHOICE",9,3,2,120,,,,3,3,0.985294118,1,0.058823529,0.933333333,0.086956522,0.854219949,0.498051622,"",,,6,1,2,0,2,14,20,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016718168,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_101530",,"repetition","repetition",0.473219046,1,0.833333333,"mid"
"6304",41,151321,"Female",19,1,"FalseCHOICE",9,4,2,120,,,,4,4,0.916666667,0.666666667,0,1,0,1,0.498708826,"",,,4,0,0,0,0,17,21,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016593576,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_101602",,"repetition","repetition",0.498051622,0.854219949,0.985294118,"mid"
"6305",41,151321,"Female",19,1,"FalseCHOICE",9,5,2,120,,,,5,5,0.916666667,0.666666667,0,1,0,1,0.472491117,"",,,4,0,0,0,0,17,21,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016575501,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_101633",,"repetition","repetition",0.498708826,1,0.916666667,"mid"
"6306",41,151321,"Female",19,1,"FalseCHOICE",9,6,2,120,,,,6,6,0.808035714,0.571428571,0.125,0.875,0,0.875,0.493781677,"",,,4,2,0,0,0,14,18,7,16,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.01696975,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_101704",,"repetition","repetition",0.472491117,1,0.916666667,"mid"
"6307",41,151321,"Female",19,1,"FalseCHOICE",9,7,2,120,,,,7,7,0.916666667,0.666666667,0,1,0,1,0.394329308,"",,,4,0,0,0,0,17,21,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016957813,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_101733",,"repetition","repetition",0.493781677,0.875,0.808035714,"mid"
"6308",41,151321,"Female",19,1,"FalseCHOICE",9,8,2,120,,,,8,8,0.933823529,0.833333333,0.058823529,0.941176471,0,0.941176471,0.394372092,"",,,5,1,0,0,0,16,21,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.017001472,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_101801",,"repetition","repetition",0.394329308,1,0.916666667,"mid"
"6309",41,151321,"Female",19,1,"FalseCHOICE",9,9,2,120,,,,9,9,0.850446429,0.571428571,0.0625,0.9375,0,0.9375,0.478780996,"",,,4,1,0,0,0,15,19,7,16,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016934078,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_101832",,"repetition","repetition",0.394372092,0.941176471,0.933823529,"mid"
"6310",41,151321,"Female",19,1,"FalseCHOICE",9,10,2,120,,,,10,10,0.715686275,0.333333333,0.117647059,0.882352941,0.043478261,0.83887468,0.426094094,"",,,2,2,1,1,0,15,17,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016257813,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_101902",,"repetition","repetition",0.478780996,0.9375,0.850446429,"mid"
"6311",41,151321,"Female",19,1,"FalseCHOICE",9,11,2,120,,,,11,11,0.742647059,0.5,0.176470588,0.823529412,0,0.823529412,0.443603557,"",,,3,3,0,0,0,14,17,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.017100599,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_101932",,"repetition","repetition",0.426094094,0.83887468,0.715686275,"mid"
"6312",41,151321,"Female",19,1,"FalseCHOICE",9,12,2,120,,,,12,12,0.81372549,0.666666667,0.176470588,0.823529412,0.043478261,0.780051151,0.485626512,"",,,4,3,1,1,0,14,18,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.0167428,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102003",,"repetition","repetition",0.443603557,0.823529412,0.742647059,"mid"
"6313",41,151321,"Female",19,1,"FalseCHOICE",9,13,2,120,,,,13,13,0.958333333,0.833333333,0,1,0.043478261,0.956521739,0.586218663,"",,,5,0,1,0,1,16,21,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.009970449,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102037",,"repetition","repetition",0.485626512,0.780051151,0.81372549,"mid"
"6314",41,151321,"Female",19,1,"FalseCHOICE",9,14,2,120,,,,14,14,0.805059524,0.428571429,0.0625,0.933333333,0.043478261,0.894021739,0.497585962,"",,,3,1,1,0,1,14,17,7,16,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.01732066,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102109",,"repetition","repetition",0.586218663,0.956521739,0.958333333,"mid"
"6315",41,151321,"Female",19,1,"FalseCHOICE",9,15,2,120,,,,15,15,0.850446429,0.571428571,0.0625,0.933333333,0.043478261,0.894021739,0.429192876,"",,,4,1,1,0,1,14,18,7,16,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016719972,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102140",,"repetition","repetition",0.497585962,0.894021739,0.805059524,"mid"
"6316",41,151321,"Female",19,1,"FalseCHOICE",9,16,2,120,,,,16,16,0.861607143,0.714285714,0.125,0.875,0,0.875,0.483439999,"",,,5,2,0,0,0,14,19,7,16,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Left",0.016209166,"easy","mid","","","",,,,"",,,,"","","","","",,,"240209_102211",,"repetition","repetition",0.429192876,0.894021739,0.850446429,"mid"
"6317",41,151321,"Female",19,1,"FalseCHOICE",9,17,2,120,,,,17,17,0.884803922,0.833333333,0.176470588,0.823529412,0,0.823529412,0.483232703,"",,,5,3,0,0,0,14,19,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016965587,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102242",,"repetition","repetition",0.483439999,0.875,0.861607143,"mid"
"6318",41,151321,"Female",19,1,"FalseCHOICE",9,18,2,120,,,,18,18,0.916666667,0.666666667,0,1,0,1,0.454791601,"",,,4,0,0,0,0,17,21,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016911061,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102312",,"repetition","repetition",0.483232703,0.823529412,0.884803922,"mid"
"6319",41,151321,"Female",19,1,"FalseCHOICE",9,19,2,120,,,,19,19,0.939732143,0.857142857,0.0625,0.9375,0,0.9375,0.52575181,"",,,6,1,0,0,0,15,21,7,16,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.01665051,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102344",,"repetition","repetition",0.454791601,1,0.916666667,"mid"
"6320",41,151321,"Female",19,1,"FalseCHOICE",9,20,2,120,,,,20,20,0.75297619,0.428571429,0.125,0.875,0.043478261,0.831521739,0.534232501,"",,,3,2,1,1,0,14,17,7,16,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016821172,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102416",,"repetition","repetition",0.52575181,0.9375,0.939732143,"mid"
"6321",41,151321,"Female",19,1,"FalseCHOICE",9,21,2,120,,,,21,21,0.958333333,0.833333333,0,1,0,1,0.457221888,"",,,5,0,0,0,0,17,22,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016799938,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102446",,"repetition","repetition",0.534232501,0.831521739,0.75297619,"mid"
"6322",41,151321,"Female",19,1,"FalseCHOICE",9,22,2,120,,,,22,22,0.774509804,0.333333333,0.058823529,0.941176471,0,0.941176471,0.406276998,"",,,2,1,0,0,0,16,18,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016585871,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102515",,"repetition","repetition",0.457221888,1,0.958333333,"mid"
"6323",41,151321,"Female",19,1,"FalseCHOICE",9,23,2,120,,,,23,23,0.882352941,0.666666667,0.058823529,0.941176471,0,0.941176471,0.474152006,"",,,4,1,0,0,0,16,20,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016863185,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102545",,"repetition","repetition",0.406276998,0.941176471,0.774509804,"mid"
"6324",41,151321,"Female",19,1,"FalseCHOICE",9,24,2,120,,,,24,24,0.875,0.5,0,1,0,1,0.397319482,"",,,3,0,0,0,0,17,20,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016432534,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102614",,"repetition","repetition",0.474152006,0.941176471,0.882352941,"mid"
"6325",41,151321,"Female",19,1,"FalseCHOICE",9,25,2,120,,,,25,25,0.830882353,0.5,0.058823529,0.941176471,0,0.941176471,0.472316031,"",,,3,1,0,0,0,16,19,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.017159843,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102644",,"repetition","repetition",0.397319482,1,0.875,"mid"
"6326",41,151321,"Female",19,1,"FalseCHOICE",9,26,2,120,,,,26,26,0.909313725,0.833333333,0.117647059,0.882352941,0,0.882352941,0.482213222,"",,,5,2,0,0,0,15,20,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.017277647,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102715",,"repetition","repetition",0.472316031,0.941176471,0.830882353,"mid"
"6327",41,151321,"Female",19,1,"FalseCHOICE",9,27,2,120,,,,27,27,0.68872549,0.166666667,0.058823529,0.941176471,0,0.941176471,0.479758274,"",,,1,1,0,0,0,16,17,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.01661097,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102746",,"repetition","repetition",0.482213222,0.882352941,0.909313725,"mid"
"6328",41,151321,"Female",19,1,"FalseCHOICE",9,28,2,120,,,,28,28,0.830882353,0.5,0.058823529,0.941176471,0,0.941176471,0.447297968,"",,,3,1,0,0,0,16,19,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016346447,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102816",,"repetition","repetition",0.479758274,0.941176471,0.68872549,"mid"
"6329",41,151321,"Female",19,1,"FalseCHOICE",9,29,2,120,,,,29,29,0.5,0,0,1,0,1,0.401684316,"",,,0,0,0,0,0,17,17,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016518332,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102845",,"repetition","repetition",0.447297968,0.941176471,0.830882353,"mid"
"6330",41,151321,"Female",19,1,"FalseCHOICE",9,30,2,120,,,,30,30,0.939732143,0.857142857,0.0625,0.9375,0,0.9375,0.449161942,"",,,6,1,0,0,0,15,21,7,16,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.00766592,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102914",,"repetition","repetition",0.401684316,1,0.5,"mid"
"6331",41,151321,"Female",19,1,"FalseCHOICE",9,31,2,120,,,,31,31,0.875,0.5,0,1,0,1,0.441517976,"",,,3,0,0,0,0,17,20,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016321894,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_102944",,"repetition","repetition",0.449161942,0.9375,0.939732143,"mid"
"6332",41,151321,"Female",19,1,"FalseCHOICE",9,32,2,120,,,,32,32,0.656862745,0.333333333,0.176470588,0.823529412,0,0.823529412,0.490201692,"",,,2,3,0,0,0,14,16,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016849265,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103015",,"repetition","repetition",0.441517976,1,0.875,"mid"
"6333",41,151321,"Female",19,1,"FalseCHOICE",9,33,2,120,,,,33,33,0.892857143,0.571428571,0,1,0,1,0.47986335,"",,,4,0,0,0,0,16,20,7,16,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016694523,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103046",,"repetition","repetition",0.490201692,0.823529412,0.656862745,"mid"
"6334",41,151321,"Female",19,1,"FalseCHOICE",9,34,2,120,,,,34,34,0.964285714,0.857142857,0,1,0,1,0.408569681,"",,,6,0,0,0,0,16,22,7,16,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016752449,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103114",,"repetition","repetition",0.47986335,1,0.892857143,"mid"
"6335",41,151321,"Female",19,1,"FalseCHOICE",9,35,2,120,,,,35,35,0.875,0.5,0,1,0,1,0.414421512,"",,,3,0,0,0,0,17,20,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016602182,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103143",,"repetition","repetition",0.408569681,1,0.964285714,"mid"
"6336",41,151321,"Female",19,1,"FalseCHOICE",9,36,2,120,,,,36,36,0.892857143,0.571428571,0,1,0,1,0.463688576,"",,,4,0,0,0,0,16,20,7,16,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.007845816,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103215",,"repetition","repetition",0.414421512,1,0.875,"mid"
"6337",41,151321,"Female",19,1,"FalseCHOICE",9,37,2,120,,,,37,37,0.964285714,0.857142857,0,1,0,1,0.446102496,"",,,6,0,0,0,0,16,22,7,16,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.015882701,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103244",,"repetition","repetition",0.463688576,1,0.892857143,"mid"
"6338",41,151321,"Female",19,1,"FalseCHOICE",9,38,2,120,,,,38,38,0.805059524,0.428571429,0.0625,0.9375,0,0.9375,0.41611967,"",,,3,1,0,0,0,15,18,7,16,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016409271,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103313",,"repetition","repetition",0.446102496,1,0.964285714,"mid"
"6339",41,151321,"Female",19,1,"FalseCHOICE",9,39,2,120,,,,39,39,0.861607143,0.714285714,0.125,0.875,0,0.875,0.456984431,"",,,5,2,0,0,0,14,19,7,16,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016717591,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103343",,"repetition","repetition",0.41611967,0.9375,0.805059524,"mid"
"6340",41,151321,"Female",19,1,"FalseCHOICE",9,40,2,120,,,,40,40,0.805059524,0.428571429,0.0625,0.9375,0,0.9375,0.515234088,"",,,3,1,0,0,0,15,18,7,16,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.0165533,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103415",,"repetition","repetition",0.456984431,0.875,0.861607143,"mid"
"6341",41,151321,"Female",19,1,"FalseCHOICE",9,41,2,120,,,,41,41,0.791666667,0.166666667,0,1,0.043478261,0.956521739,0.455746007,"",,,1,0,1,0,1,16,17,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016728295,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103446",,"repetition","repetition",0.515234088,0.9375,0.805059524,"mid"
"6342",41,151321,"Female",19,1,"FalseCHOICE",9,42,2,120,,,,42,42,0.848039216,0.666666667,0.117647059,0.882352941,0,0.882352941,0.537170098,"",,,4,2,0,0,0,15,19,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016556588,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103517",,"repetition","repetition",0.455746007,0.956521739,0.791666667,"mid"
"6343",41,151321,"Female",19,1,"FalseCHOICE",9,43,2,120,,,,43,43,0.964285714,0.857142857,0,1,0,1,0.525082187,"",,,6,0,0,0,0,16,22,7,16,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.017028072,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103549",,"repetition","repetition",0.537170098,0.882352941,0.848039216,"mid"
"6344",41,151321,"Female",19,1,"FalseCHOICE",9,44,2,120,,,,44,44,0.882352941,0.666666667,0.058823529,0.941176471,0,0.941176471,0.475890939,"",,,4,1,0,0,0,16,20,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.017003567,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103620",,"repetition","repetition",0.525082187,1,0.964285714,"mid"
"6345",41,151321,"Female",19,1,"FalseCHOICE",9,45,2,120,,,,45,45,0.850446429,0.571428571,0.0625,0.933333333,0.043478261,0.894021739,0.515065958,"",,,4,1,1,0,1,14,18,7,16,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016827786,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103652",,"repetition","repetition",0.475890939,0.941176471,0.882352941,"mid"
"6346",41,151321,"Female",19,1,"FalseCHOICE",9,46,2,120,,,,46,46,0.833333333,0.333333333,0,1,0,1,0.424351942,"",,,2,0,0,0,0,17,19,6,17,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016923249,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103721",,"repetition","repetition",0.515065958,0.894021739,0.850446429,"mid"
"6347",41,151321,"Female",19,1,"FalseCHOICE",9,47,2,120,,,,47,47,0.791666667,0.166666667,0,1,0.043478261,0.956521739,0.503571904,"",,,1,0,1,0,1,16,17,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.017065746,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103753",,"repetition","repetition",0.424351942,1,0.833333333,"mid"
"6348",41,151321,"Female",19,1,"FalseCHOICE",9,48,2,120,,,,48,48,0.786764706,0.5,0.117647059,0.882352941,0,0.882352941,0.508520523,"",,,3,2,0,0,0,15,18,6,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016300922,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103824",,"repetition","repetition",0.503571904,0.956521739,0.791666667,"mid"
"6349",41,151321,"Female",19,1,"FalseCHOICE",9,49,2,120,,,,49,49,0.928571429,0.714285714,0,1,0,1,0.484058195,"",,,5,0,0,0,0,16,21,7,16,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","FALSE","Left",0.016789067,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103855",,"repetition","repetition",0.508520523,0.882352941,0.786764706,"mid"
"6350",41,151321,"Female",19,1,"FalseCHOICE",9,50,2,120,,,,50,50,0.805059524,0.428571429,0.0625,0.9375,0,0.9375,0.434912547,"",,,3,1,0,0,0,15,18,7,16,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","FALSE","Right",0.016756578,"hard","mid","","","",,,,"",,,,"","","","","",,,"240209_103924",,"repetition","repetition",0.484058195,1,0.928571429,"mid"
"6351",111,151507,"Female",19,1,"TrueCHOICE",9,1,1,500,,,,1,1,1,1,0,1,0,1,0.525936541999727,"",,,4,0,0,0,0,12,16,4,12,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","True","Left",0.0101887350010657,"easy","easy","","","",,,,"",,,,"","","","","",,,"240321_151116",,,,,,,
"6352",111,151507,"Female",19,1,"TrueCHOICE",9,2,1,500,,,,2,2,1,1,0,1,0,1,0.531743440249784,"",,,4,0,0,0,0,12,16,4,12,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","True","Left",0.0102958759998728,"easy","easy","","","",,,,"",,,,"","","","","",,,"240321_151141",,"repetition",,0.525936541999727,1,1,"easy"
"6353",111,151507,"Female",19,1,"TrueCHOICE",9,3,1,500,,,,3,3,1,1,0,1,0,1,0.541696688875277,"",,,4,0,0,0,0,12,16,4,12,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","True","Right",0.00702213099975779,"easy","easy","","","",,,,"",,,,"","","","","",,,"240321_151206",,"repetition","repetition",0.531743440249784,1,1,"easy"
"6354",111,151507,"Female",19,1,"TrueCHOICE",9,4,1,500,,,,4,4,1,1,0,1,0,1,0.55582537125008,"",,,4,0,0,0,0,12,16,4,12,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","True","Left",0.0103675280006428,"easy","easy","","","",,,,"",,,,"","","","","",,,"240321_151231",,"repetition","repetition",0.541696688875277,1,1,"easy"
"6355",111,151507,"Female",19,1,"TrueCHOICE",9,5,1,500,,,,5,5,1,1,0,1,0,1,0.475028432812223,"",,,4,0,0,0,0,12,16,4,12,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","True","Right",0.0104110550000769,"easy","easy","","","",,,,"",,,,"","","","","",,,"240321_151254",,"repetition","repetition",0.55582537125008,1,1,"easy"
"6356",111,151507,"Female",19,1,"TrueCHOICE",9,6,1,500,,,,6,6,1,1,0,1,0,1,0.432880382000008,"",,,5,0,0,0,0,11,16,5,11,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","True","Right",0.0110062769999786,"easy","easy","","","",,,,"",,,,"","","","","",,,"240321_151316",,"repetition","repetition",0.475028432812223,1,1,"easy"
"6357",111,151507,"Female",19,1,"TrueCHOICE",9,7,1,500,,,,7,7,1,1,0,1,0.0625,0.9375,0.399552805133135,"",,,5,0,1,0,1,10,15,5,11,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","True","Left",0.0098720610003511,"easy","easy","","","",,,,"",,,,"","","","","",,,"240321_151339",,"repetition","repetition",0.432880382000008,1,1,"easy"
"6358",111,151507,"Female",19,1,"TrueCHOICE",9,8,1,500,,,,8,8,1,1,0,1,0,1,0.410994013499703,"",,,4,0,0,0,0,12,16,4,12,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","True","Right",0.0105251850000059,"easy","easy","","","",,,,"",,,,"","","","","",,,"240321_151402",,"repetition","repetition",0.399552805133135,0.9375,1,"easy"
"6359",111,151507,"Female",19,1,"TrueCHOICE",9,9,1,500,,,,9,9,1,1,0,1,0,1,0.471324646437438,"",,,4,0,0,0,0,12,16,4,12,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","True","Left",0.0102096040009201,"easy","easy","","","",,,,"",,,,"","","","","",,,"240321_151425",,"repetition","repetition",0.410994013499703,1,1,"easy"
"6360",111,151507,"Female",19,1,"TrueCHOICE",9,10,1,500,,,,10,10,1,1,0,1,0,1,0.396359218812677,"",,,5,0,0,0,0,11,16,5,11,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","True","Right",0.0066799300002458,"easy","easy","","","",,,,"",,,,"","","","","",,,"240321_151447",,"repetition","repetition",0.471324646437438,1,1,"easy"
"6361",111,151507,"Female",19,1,"FalseCHOICE",9,1,2,500,,,,1,1,0.690909090909091,0.4,0.181818181818182,0.818181818181818,0,0.818181818181818,0.628054080500192,"",,,2,2,0,0,0,9,11,5,11,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.0100783180005237,"easy","mid","","","",,,,"",,,,"","","","","",,,"240321_151622",,,,,,,
"6362",111,151507,"Female",19,1,"FalseCHOICE",9,2,2,500,,,,2,2,0.9375,0.75,0,1,0,1,0.584685933437527,"",,,3,0,0,0,0,12,15,4,12,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Left",0.0102276830002666,"hard","mid","","","",,,,"",,,,"","","","","",,,"240321_151648",,"repetition",,0.628054080500192,0.818181818181818,0.690909090909091,"mid"
