Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,CueSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
,,,,,,practice,0,23,3,583,10,N,0,right,0.7285001999698579,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,11,Q,0,left,0.6528091998770833,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,12,Q,1,left,0.3995697998907417,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,13,S,0,right,0.3678804999217391,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,14,Q,1,right,2.22558859991841,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,15,Q,1,left,0.7050389000214636,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice,0,23,3,583,,,,,,,,0.8920454545454546,0.75,0.09090909090909091,0.8181818181818182,0.0,0.9090909090909091,0.6363179666300615,3,1,0,0,0,9,12,4,11,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
1,.\instructions\inst_prac_main\Slide1.png,right,7.225362799828872,497.40906740003265,504.6344301998615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
2,.\instructions\inst_prac_main\Slide2.png,right,11.17821570020169,504.67218659981154,515.8504023000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
3,.\instructions\inst_prac_main\Slide3.png,right,24.09663540008478,515.8818569998257,539.9784923999105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
4,.\instructions\inst_prac_main\Slide4.png,right,7.065079299965873,540.0094604999758,547.0745397999417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,1,C,0,right,0.3682572999969125,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,2,J,0,right,0.41844809986650944,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,3,J,1,left,0.47900840011425316,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,4,N,0,right,0.43526830011978745,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,5,N,1,right,0.6420270998496562,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,6,X,0,right,0.40510580013506114,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,7,F,0,right,0.4198351998347789,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,8,Q,0,right,0.3788870999123901,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,9,J,0,right,0.34135570004582405,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,10,J,1,left,0.4750828000251204,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,11,F,0,right,0.2849640001077205,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,12,F,1,left,0.5563221999909729,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,13,X,0,right,0.4541521000210196,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,14,F,0,right,0.6484409000258893,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,15,Q,0,right,0.5008669998496771,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,1,1,583,,,,,,,,0.8920454545454546,0.75,0.09090909090909091,1.0,0.0,0.9090909090909091,0.4538681333263715,3,1,0,0,0,11,14,4,11,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,240426_141319,PRACTICE,0,1,1,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,1,1,cue1.png,Easy,A,550.0711590999272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,1,J,0,right,1.1063560999464244,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,2,X,0,right,0.4012587999459356,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,3,N,0,right,0.5536718999501318,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,4,Q,0,right,0.5605762999039143,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,5,V,0,right,0.6636060997843742,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,6,N,1,right,0.5942653999663889,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,7,F,0,right,0.6234138000290841,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,8,Q,0,right,0.8883124000858516,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,9,V,0,right,0.43016549991443753,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,10,F,1,right,1.2462035999633372,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,11,Q,1,right,0.6222211001440883,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,12,J,0,right,0.5969049001578242,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,13,S,0,right,0.4274555000010878,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,14,J,0,right,0.46040240000002086,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,15,J,1,right,0.973336499882862,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,practice_main,0,2,3,583,,,,,,,,0.1590909090909091,0.0,0.36363636363636365,1.0,0.0,0.6363636363636364,0.6765433533117176,0,4,0,0,0,11,11,4,11,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,240426_141345,PRACTICE,0,2,3,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,2,cue2.png,Hard,A,572.3861652000342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
1,.\instructions\inst_prac_end\Slide1.png,right,9.050378100015223,596.6243241999764,605.6747022999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
1,.\instructions\inst_offline_rating_0\Slide1.png,right,1.576517099980265,605.7141529000364,607.2906700000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
2,.\instructions\inst_offline_rating_0\Slide2.png,right,12.03778490005061,607.3249576999806,619.3627426000312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
3,.\instructions\inst_offline_rating_0\Slide3.png,right,13.032549399882555,619.3942034000065,632.4267527998891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
4,.\instructions\inst_offline_rating_0\Slide4.png,right,6.465056299930438,632.457750099944,638.9228063998744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,240426_141436,OFFLINERATING,9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,T0,1.0,cue1.png,Easy,50,2.0673563999589533,643.53363239998,645.6402393998578,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,240426_141442,OFFLINERATING,9,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,T0,2.0,cue2.png,Hard,42,1.4518874001223594,650.205039500026,651.6778904998209,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
1,.\instructions\inst_learning\Slide1.png,right,9.062947899801657,654.7239669000264,663.7869147998281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,1,X,0,right,0.566126799909398,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,2,X,1,left,0.43751089996658266,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,3,J,0,right,0.4741766999941319,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,4,X,0,right,0.4323352000210434,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,5,Q,0,right,0.8508340001571923,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,6,Q,1,right,0.03455580002628267,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,7,N,0,right,0.6116394998971373,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,8,S,0,right,0.37666049995459616,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,9,N,0,right,0.7891810000874102,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,10,S,0,right,0.43866609991528094,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,11,S,1,left,0.38884539995342493,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,12,Q,0,right,0.3665864998474717,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,13,F,0,right,0.3981212000362575,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,14,C,0,right,0.33075389987789094,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,learning,1,1,1,583,15,C,1,right,0.24972749990411103,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,Learning,1,1,1,583,,,,,,,,0.7386363636363636,0.5,0.18181818181818182,1.0,0.0,0.8181818181818181,0.4497147333032141,2,2,0,0,0,11,13,4,11,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,240426_141518,LEARNING,1,1,1,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,cue1.png,Easy,A,668.7844461000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
1,.\instructions\inst_offline_rating_1\Slide1.png,right,4.798417899990454,689.6047006999142,694.4031185999047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
2,.\instructions\inst_offline_rating_1\Slide2.png,right,6.03694500005804,694.4380496998783,700.4749946999364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
3,.\instructions\inst_offline_rating_1\Slide3.png,right,2.993049600161612,700.5059455998708,703.4989952000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,240426_141540,OFFLINERATING,9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,T1,1.0,cue1.png,Easy,62,1.6864662000443786,708.0606068999041,709.7836831000168,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,240426_141547,OFFLINERATING,9,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,T1,2.0,cue2.png,Hard,45,2.8196044999640435,714.3482673999388,717.1885730999056,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
1,.\instructions\inst_choice_true\Slide1.png,right,3.8862888999283314,720.2527717000339,724.1390605999622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
2,.\instructions\inst_choice_true\Slide2.png,right,4.10949009982869,724.1736061000265,728.2830961998552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
3,.\instructions\inst_choice_true\Slide3.png,right,17.753063599811867,728.3141212000046,746.0671847998165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,choice,9,1,1,583,1,X,0,right,0.35128439986146986,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,choice,9,1,1,583,2,X,1,left,0.4437914998270571,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,choice,9,1,1,583,3,J,0,right,0.415628100046888,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,choice,9,1,1,583,4,X,0,right,0.7163587000686675,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,choice,9,1,1,583,5,Q,0,right,0.3730989000760019,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,choice,9,1,1,583,6,Q,1,left,0.4058691000100225,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,choice,9,1,1,583,7,N,0,right,0.4130937000736594,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,choice,9,1,1,583,8,S,0,right,0.43055430008098483,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,choice,9,1,1,583,9,N,0,right,0.3732272000052035,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,choice,9,1,1,583,10,S,0,right,0.557360399980098,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,choice,9,1,1,583,11,S,1,left,0.6331391001585871,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
,,,,,,choice,9,1,1,583,12,Q,0,right,0.3805710000451654,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,999,Female,1,2024/04/26_13:24:16,YZ,60.05046640475824,
